,日期,话题热度占比（%）,95%置信区间上界（%）,95%置信区间下界（%）,话题热度占比预测（%）,置信度为95%的预测区间上界（%）,置信度为95%的预测区间下界（%）
374,2020-07-01,0.888081547321369,2.42170440648532,-0.645541311842582,,,
375,2020-07-08,0.887713888521734,2.42133674768569,-0.645908970642217,,,
376,2020-07-15,0.915662305320173,2.44928516448412,-0.617960553843778,,,
377,2020-07-22,0.916297260577414,2.44992011974137,-0.617325598586537,,,
378,2020-07-29,0.951855707477865,2.48547856664182,-0.581767151686087,,,
379,2020-08-05,0.872105493064242,2.40572835222819,-0.661517366099709,,,
380,2020-08-12,0.893609579229995,2.42723243839395,-0.640013279933956,,,
381,2020-08-19,0.961238878430308,2.49486173759426,-0.572383980733643,,,
382,2020-08-26,1.03504414949907,2.56866700866302,-0.498578709664881,,,
383,2020-09-02,1.12801857431065,2.6616414334746,-0.405604284853306,,,
384,2020-09-09,1.06067557538971,2.59429843455366,-0.472947283774241,,,
385,2020-09-16,1.05864356612625,2.5922664252902,-0.474979293037705,,,
386,2020-09-23,1.03700470126467,2.57062756042862,-0.496618157899286,,,
387,2020-09-30,1.086444188192,2.62006704735595,-0.447178670971953,,,
388,2020-10-07,1.23031902973303,2.76394188889698,-0.303303829430924,,,
389,2020-10-14,1.14688668513896,2.68050954430291,-0.386736174024996,,,
390,2020-10-21,1.10962161229893,2.64324447146288,-0.424001246865024,,,
391,2020-10-28,1.04933901765282,2.58296187681678,-0.484283841511127,,,
392,2020-11-04,1.00695499781304,2.54057785697699,-0.526667861350909,,,
393,2020-11-11,1.07085478667045,2.6044776458344,-0.462768072493505,,,
394,2020-11-18,0.980324876205501,2.51394773536945,-0.553297982958451,,,
395,2020-11-25,0.951358627882366,2.48498148704632,-0.582264231281586,,,
396,2020-12-02,0.895645312737692,2.42926817190164,-0.637977546426259,,,
397,2020-12-09,0.949665065576759,2.48328792474071,-0.583957793587193,,,
398,2020-12-16,0.989090028675324,2.52271288783928,-0.544532830488628,,,
399,2020-12-23,0.920643428401817,2.45426628756577,-0.612979430762134,,,
400,2020-12-30,0.941194734414873,2.47481759357883,-0.592428124749078,,,
401,2021-01-08,0.94556411095898,2.47918697012293,-0.588058748204971,,,
402,2021-01-15,0.955298781387159,2.48892164055111,-0.578324077776792,,,
403,2021-01-22,0.967634855841896,2.50125771500585,-0.565988003322055,,,
404,2021-01-29,1.01748297132929,2.55110583049324,-0.516139887834661,,,
405,2021-02-05,0.960664208806338,2.49428706797029,-0.572958650357613,,,
406,2021-02-12,0.965181736277119,2.49880459544107,-0.568441122886832,,,
407,2021-02-19,0.894672854719604,2.42829571388356,-0.638950004444347,,,
408,2021-02-26,0.986997895299676,2.52062075446363,-0.546624963864276,,,
409,2021-03-05,0.934569933477712,2.46819279264166,-0.59905292568624,,,
410,2021-03-12,0.9439858303951,2.47760868955905,-0.589637028768851,,,
411,2021-03-19,0.957494955166791,2.49111781433074,-0.576127903997161,,,
412,2021-03-26,0.925402562469265,2.45902542163322,-0.608220296694686,,,
413,2021-04-02,0.952955841083385,2.48657870024734,-0.580667018080566,,,
414,2021-04-09,0.867233723834197,2.40085658299815,-0.666389135329754,,,
415,2021-04-16,0.917929787144266,2.45155264630822,-0.615693072019685,,,
416,2021-04-23,0.901107835594973,2.43473069475892,-0.632515023568978,,,
417,2021-04-30,0.909500798210229,2.44312365737418,-0.624122060953722,,,
418,2021-05-07,0.875023689085395,2.40864654824935,-0.658599170078556,,,
419,2021-05-14,0.93608725411076,2.46971011327471,-0.597535605053192,,,
420,2021-05-21,0.887705012994118,2.42132787215807,-0.645917846169834,,,
421,2021-05-28,1.05619017089423,2.58981303005818,-0.477432688269721,,,
422,2021-06-04,0.919096614141433,2.45271947330538,-0.614526245022519,,,
423,2021-06-11,1.06842738385173,2.60205024301568,-0.465195475312218,,,
424,2021-06-18,0.987940619474195,2.52156347863815,-0.545682239689757,,,
425,2021-06-25,1.04319762416585,2.5768204833298,-0.490425234998104,,,
426,2021-07-02,1.00405175677794,2.53767461594189,-0.52957110238601,,,
427,2021-07-09,0.966868688018415,2.50049154718237,-0.566754171145536,,,
428,2021-07-16,0.953541421611114,2.48716428077506,-0.580081437552838,,,
429,2021-07-23,1.02394978515016,2.55757264431411,-0.509673074013794,,,
430,2021-07-30,0.996461567005477,2.53008442616943,-0.537161292158474,,,
431,2021-08-06,1.09367317403005,2.627296033194,-0.4399496851339,,,
432,2021-08-13,1.01384707582293,2.54746993498689,-0.519775783341017,,,
433,2021-08-20,1.02678849204205,2.560411351206,-0.506834367121905,,,
434,2021-08-27,0.869024662486863,2.40264752165081,-0.664598196677088,,,
435,2021-09-03,0.915571626162358,2.44919448532631,-0.618051233001594,,,
436,2021-09-10,1.14834393593692,2.68196679510087,-0.385278923227032,,,
437,2021-09-17,1.05346710208629,2.58708996125024,-0.480155757077662,,,
438,2021-09-24,1.24081790001887,2.77444075918282,-0.292804959145079,,,
439,2021-10-01,1.09295533917937,2.62657819834332,-0.440667519984585,,,
440,2021-10-08,1.18765193921812,2.72127479838207,-0.345970919945834,,,
441,2021-10-15,1.00634934179946,2.53997220096341,-0.527273517364489,,,
442,2021-10-22,1.07344821190217,2.60707107106612,-0.460174647261782,,,
443,2021-10-29,1.13407556643469,2.66769842559864,-0.39954729272926,,,
444,2021-11-05,1.02410900958658,2.55773186875053,-0.509513849577371,,,
445,2021-11-12,1.14223588452128,2.67585874368524,-0.391386974642667,,,
446,2021-11-19,1.03994589452977,2.57356875369372,-0.493676964634186,,,
447,2021-11-26,1.04575691158966,2.57937977075361,-0.487865947574294,,,
448,2021-12-03,1.01023596537642,2.54385882454037,-0.523386893787529,,,
449,2021-12-10,0.991904805127891,2.52552766429184,-0.54171805403606,,,
450,2021-12-17,0.974451581815845,2.5080744409798,-0.559171277348107,,,
451,2021-12-24,0.917217372786823,2.45084023195077,-0.616405486377128,,,
452,2021-12-31,0.99194508568257,2.52556794484652,-0.541677773481381,,,
453,2022-01-08,0.941182733408211,2.47480559257216,-0.59244012575574,,,
454,2022-01-15,0.962568126292831,2.49619098545678,-0.571054732871121,,,
455,2022-01-22,0.846471937575748,2.3800947967397,-0.687150921588203,,,
456,2022-01-29,0.85108893984046,2.38471179900441,-0.682533919323492,,,
457,2022-02-05,0.713270660214919,2.24689351937887,-0.820352198949033,,,
458,2022-02-12,0.78746045495905,2.321083314123,-0.746162404204901,,,
459,2022-02-19,0.812840425170438,2.34646328433439,-0.720782433993513,,,
460,2022-02-26,0.796088961125455,2.32971182028941,-0.737533898038496,,,
461,2022-03-05,0.785419738003582,2.31904259716753,-0.748203121160369,,,
462,2022-03-12,0.791909648000192,2.32553250716414,-0.741713211163759,,,
463,2022-03-19,0.844140403173487,2.37776326233744,-0.689482455990464,,,
464,2022-03-26,0.782826641083492,2.31644950024744,-0.750796218080459,,,
465,2022-04-02,0.817382405093234,2.35100526425719,-0.716240454070717,,,
466,2022-04-09,0.847613107616839,2.38123596678079,-0.686009751547112,,,
467,2022-04-16,0.900588784503798,2.43421164366775,-0.633034074660153,,,
468,2022-04-23,0.815080626517151,2.3487034856811,-0.7185422326468,,,
469,2022-04-30,0.829123418136337,2.36274627730029,-0.704499441027615,,,
470,2022-05-07,0.831153191451946,2.3647760506159,-0.702469667712006,,,
471,2022-05-14,0.870610248016694,2.40423310718065,-0.663012611147257,,,
472,2022-05-21,0.972053696157523,2.50567655532147,-0.561569163006428,,,
473,2022-05-28,0.911258186261736,2.44488104542569,-0.622364672902215,,,
474,2022-06-04,0.931738365707006,2.46536122487096,-0.601884493456946,,,
475,2022-06-11,0.843922893106465,2.37754575227042,-0.689699966057487,,,
476,2022-06-18,0.910472878620811,2.44409573778476,-0.62314998054314,,,
477,2022-06-25,0.930211482127357,2.46383434129131,-0.603411377036595,,,
478,2022-07-02,0.918110278353958,2.45173313751791,-0.615512580809994,0.918110278353958,2.45173313751791,-0.615512580809994
479,2022-07-09,,,,0.883612523107708,2.41720720159173,-0.649982155376316
480,2022-07-16,,,,0.877645757457867,2.418298581249,-0.663007066333269
481,2022-07-23,,,,0.863904282757615,2.40601284786531,-0.678204282350086
482,2022-07-30,,,,0.896096682406548,2.47235934631274,-0.680165981499639
483,2022-08-06,,,,0.920899910946349,2.50664227828651,-0.664842456393816
484,2022-08-13,,,,0.946782990791484,2.5405920210564,-0.647026039473436
485,2022-08-20,,,,0.937270879195627,2.53188800678473,-0.657346248393482
486,2022-08-27,,,,0.942237184437573,2.54309577309332,-0.658621404218175
487,2022-09-03,,,,1.00822516132854,2.63497578519436,-0.618525462537287
488,2022-09-10,,,,1.0093586380932,2.63949049040651,-0.620773214220101
489,2022-09-17,,,,1.04037913346786,2.6803247349097,-0.599566467973984
490,2022-09-24,,,,1.05337358453569,2.69637193269951,-0.589624763628121
491,2022-10-01,,,,1.05772869308704,2.70147096897935,-0.586013582805274
492,2022-10-08,,,,1.06517893907183,2.71024270976715,-0.579884831623487
493,2022-10-15,,,,1.06929505096287,2.71508370165301,-0.576493599727278
494,2022-10-22,,,,1.07758342171484,2.72438309148129,-0.569216248051606
495,2022-10-29,,,,1.08586671337962,2.73354410929564,-0.5618106825364
